"Volg nr.";ID-ON;"SR- Schadenr";"Datum Opname";"Status Schade";Proces;"Status proces";Opmerking1;Bron;"Datum Schouw";Weg;Baan;DVK;Strook;"Hm van";"Tot Hm";"Verl.
Aanw";"Sign.
aanw";"IVON Plan";"Risico klasse";"Ernst klasse";Schadebeeld;"Aantal (stuks)
gaten/ scheuren";"Lengte in m";"Breedte in m";"Opper vlakte in m2";"Huidige deklaag";Lussen;Onderzoek;"Datum Garantie tot1";"Unieke Garantie Code";"Naam Garantiegever";Opmerking2;"Type inzet";"Advies aanpak";Foto's;Schets;"Plan Datum";Opm.;Offertenr.;"Datum Mail Akkoord";Opdrachtnr.;"Opdracht Datum";"Kosten Indicatie";Opmerking3;"Datum Uitvoering";"Type Asfalt";"Datum Garantie tot2";Opmerking4;"Afl. dossier nr.";Volgnr.;"Def. Bedrag";"Datum Ontvangst RWS";"Datum Techn. Akkoord";"Datum Fin. Akkoord";"Datum Akkoord CM";"Datum PV";Opmerking5
342;342;;;;;;;;;LVO;LVO;Plan;Plan;;;ON;ON;;;A73;A73;HRR;HRR;;;R2;R2;111,200;111,200;111,600;111,600;nee;nee;nee;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
343;343;;;;;;;;;LVO;LVO;Plan;Plan;;;ON;ON;;;A325;A325;VWL;VWL;x;x;ALL;ALL;16,620;16,620;13,940;13,940;nee;nee;nee;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
344;344;;;;;;;;;LVO;LVO;Plan;Plan;;;ON;ON;;;A325;A325;VWL;VWL;r;r;div;div;13,250;13,250;12,600;12,600;nee;nee;nee;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
345;345;;;;;;;;;LVO;LVO;Plan;Plan;;;ON;ON;;;A15;A15;HRL;HRL;;;R1;R1;161,450;161,450;162,560;162,560;nee;nee;nee;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
346;346;;;;;;;;;LVO;LVO;Plan;Plan;;;ON;ON;;;A50;A50;HRR;HRR;;;R3;R3;153,000;153,000;153,100;153,100;ja;ja;ja;ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
347;347;;;;;;;;;LVO;LVO;Plan;Plan;;;ON;ON;;;A50;A50;HRL;HRL;;;R3;R3;165,350;165,350;162,600;162,600;ja;ja;ja;ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
348;348;;;;;;;;;LVO;LVO;Plan;Plan;;;ON;ON;;;A50;A50;HRL;HRL;;;div;div;159,800;159,800;160,050;160,050;ja;ja;ja;ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
349;349;;;;;;;;;LVO;LVO;Plan;Plan;;;ON;ON;;;A50;A50;HRL;HRL;;;div;div;155,000;155,000;155,100;155,100;ja;ja;ja;ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
350;350;;;;;;;;;LVO;LVO;Plan;Plan;;;ON;ON;;;A50;A50;HRR;HRR;;;R3;R3;167,400;167,400;167,800;167,800;ja;ja;ja;ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
351;351;;;;;;;;;LVO;LVO;Plan;Plan;;;ON;ON;;;A50;A50;HRR;HRR;;;R2;R2;182,550;182,550;183,000;183,000;nee;nee;ja;ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
352;352;;;;;;;;;LVO;LVO;Plan;Plan;;;ON;ON;;;A50;A50;HRR;HRR;;;R3;R3;161,800;161,800;163,800;163,800;ja;ja;ja;ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
353;353;;;;;5-12-2018;5-12-2018;open;open;;;nieuw;nieuw;;;800;800;;;A15;A15;HRL;HRL;;;R1+2;R1+2;148,100;148,100;;;nee;nee;nee;nee;;;;;;;verzakking;verzakking;;;;;;;;;DAB;DAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
354;354;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;28-11-2018;28-11-2018;A50;A50;HRR;HRR;;;"R2 R3";"R2 R3";155,900;155,900;156,200;156,200;ja;ja;ja;ja;;;3;3;3;3;"Rafeling Craquel? Gat";"Rafeling Craquel? Gat";;;300;300;6;6;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
355;355;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;28-11-2018;28-11-2018;A50;A50;HRR;HRR;;;"R3 VS";"R3 VS";156,240;156,240;;;ja;ja;ja;ja;;;1;1;1;1;brandschade;brandschade;;;16;16;5;5;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
356;356;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;28-11-2018;28-11-2018;A50;A50;HRR;HRR;;;R3;R3;156,600;156,600;156,900;156,900;ja;ja;ja;ja;;;3;3;3;3;"Rafeling Craquel? Gat";"Rafeling Craquel? Gat";;;300;300;3;3;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
357;357;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;28-11-2018;28-11-2018;A50;A50;HRR;HRR;;;R3;R3;156,900;156,900;157,300;157,300;ja;ja;ja;ja;;;3;3;3;3;Rafeling;Rafeling;;;400;400;3;3;;;ZOABTW;ZOABTW;ja;ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
358;358;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;28-11-2018;28-11-2018;A50;A50;HRR;HRR;;;R3;R3;157,770;157,770;;;ja;ja;ja;ja;;;3;3;3;3;"Craquel? Gat";"Craquel? Gat";;;3;3;0,5;0,5;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
359;359;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;28-11-2018;28-11-2018;A50;A50;HRR;HRR;;;R3;R3;158,270;158,270;;;ja;ja;ja;ja;;;2;2;2;2;"Craquel? Gat";"Craquel? Gat";;;3;3;0,3;0,3;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
360;360;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;28-11-2018;28-11-2018;A50;A50;HRR;HRR;;;"R3 VS";"R3 VS";158,800;158,800;159,000;159,000;ja;ja;ja;ja;;;2;2;2;2;"Rafeling Craquel? Gat Scheurvorming";"Rafeling Craquel? Gat Scheurvorming";;;200;200;3,5;3,5;;;ZOABTW;ZOABTW;ja;ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
361;361;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;28-11-2018;28-11-2018;A50;A50;HRR;HRR;b;b;R1;R1;159,470;159,470;159,500;159,500;ja;ja;nee;nee;;;3;3;3;3;"Rafeling Gat";"Rafeling Gat";;;30;30;3;3;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
362;362;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;28-11-2018;28-11-2018;A50;A50;HRR;HRR;;;R3;R3;159,700;159,700;;;ja;ja;ja;ja;;;2;2;2;2;Craquel?;Craquel?;;;4;4;1;1;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
363;363;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;28-11-2018;28-11-2018;A50;A50;HRR;HRR;;;R3;R3;159,550;159,550;;;ja;ja;ja;ja;;;2;2;2;2;Craquel?;Craquel?;;;3;3;2;2;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
364;364;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;29-11-2018;29-11-2018;A50;A50;HRR;HRR;;;R3;R3;162,700;162,700;162,800;162,800;ja;ja;ja;ja;;;2;2;2;2;Gat;Gat;;;;;;;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
365;365;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;29-11-2018;29-11-2018;A50;A50;HRR;HRR;b;b;R4;R4;162,800;162,800;162,900;162,900;ja;ja;nee;nee;;;2;2;2;2;Rafeling;Rafeling;;;100;100;3;3;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
366;366;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;29-11-2018;29-11-2018;A50;A50;HRR;HRR;;;"R3 R4";"R3 R4";162,900;162,900;163,000;163,000;ja;ja;nee;nee;;;-;-;-;-;Rafeling;Rafeling;;;100;100;6;6;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
367;367;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;29-11-2018;29-11-2018;A50;A50;HRR;HRR;;;R3;R3;164,300;164,300;164,400;164,400;ja;ja;ja;ja;;;3;3;3;3;"verzakte gaten tussen lus";"verzakte gaten tussen lus";;;3;3;4;4;;;ZOABTW;ZOABTW;ja;ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
368;368;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;29-11-2018;29-11-2018;A50;A50;HRR;HRR;;;R3;R3;165,200;165,200;165,500;165,500;ja;ja;ja;ja;;;2;2;2;2;Rafeling;Rafeling;;;300;300;3;3;;;ZOABTW;ZOABTW;ja;ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
369;369;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;29-11-2018;29-11-2018;A50;A50;HRR;HRR;;;R3;R3;166,100;166,100;166,200;166,200;ja;ja;ja;ja;;;1;1;2;2;"Rafeling Scheurvorming";"Rafeling Scheurvorming";;;100;100;3;3;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370;370;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;29-11-2018;29-11-2018;A50;A50;HRR;HRR;;;R3;R3;166,600;166,600;166,800;166,800;ja;ja;ja;ja;;;1;1;2;2;"Rafeling Scheurvorming";"Rafeling Scheurvorming";;;200;200;3;3;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371;371;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;29-11-2018;29-11-2018;A50;A50;HRR;HRR;;;R3;R3;167,300;167,300;167,600;167,600;ja;ja;ja;ja;;;1;1;1;1;"Rafeling Scheurvorming";"Rafeling Scheurvorming";;;300;300;3;3;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372;372;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;29-11-2018;29-11-2018;A50;A50;HRR;HRR;;;R3;R3;167,600;167,600;167,800;167,800;ja;ja;ja;ja;;;1;1;2;2;"Rafeling Scheurvorming";"Rafeling Scheurvorming";;;200;200;3;3;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373;373;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;29-11-2018;29-11-2018;A50;A50;HRL;HRL;;;R3;R3;168,700;168,700;;;ja;ja;ja;ja;;;3;3;3;3;Gat;Gat;;;;;;;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
374;374;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;29-11-2018;29-11-2018;A50;A50;HRL;HRL;;;R3;R3;168,700;168,700;168,400;168,400;ja;ja;ja;ja;;;3;3;3;3;Rafeling;Rafeling;;;300;300;3;3;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
375;375;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;29-11-2018;29-11-2018;A50;A50;HRL;HRL;;;R3;R3;167,600;167,600;167,300;167,300;ja;ja;ja;ja;;;2;2;2;2;Rafeling;Rafeling;;;300;300;3;3;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
376;376;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;29-11-2018;29-11-2018;A50;A50;HRL;HRL;;;R3;R3;165,600;165,600;165,500;165,500;ja;ja;ja;ja;;;3;3;3;3;Rafeling;Rafeling;;;100;100;3;3;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
377;377;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;29-11-2018;29-11-2018;A50;A50;HRL;HRL;;;R3;R3;164,370;164,370;;;ja;ja;ja;ja;;;3;3;3;3;Gat;Gat;;;;;;;;;ZOABTW;ZOABTW;ja;ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
378;378;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;29-11-2018;29-11-2018;A50;A50;HRL;HRL;;;R3;R3;160,000;160,000;159,700;159,700;ja;ja;ja;ja;;;2;2;2;2;Rafeling;Rafeling;;;300;300;3;3;;;ZOABTW;ZOABTW;ja;ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
379;379;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;29-11-2018;29-11-2018;A50;A50;HRL;HRL;d;d;"R1 VS";"R1 VS";158,850;158,850;158,790;158,790;ja;ja;nee;nee;;;1;1;2;2;Scheurvorming;Scheurvorming;;;60;60;4;4;;;DAB;DAB;ja;ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
380;380;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;29-11-2018;29-11-2018;A50;A50;HRL;HRL;;;R3;R3;158,700;158,700;158,400;158,400;ja;ja;nee;nee;;;3;3;3;3;"Rafeling Scheurvorming";"Rafeling Scheurvorming";;;300;300;3;3;;;ZOABTW;ZOABTW;ja;ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
381;381;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;29-11-2018;29-11-2018;A50;A50;HRL;HRL;;;"R1 R2 R3";"R1 R2 R3";158,000;158,000;157,900;157,900;ja;ja;ja;ja;;;3;3;3;3;"Gat Scheurvorming";"Gat Scheurvorming";;;24;24;9;9;;;DAB;DAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
382;382;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;29-11-2018;29-11-2018;A50;A50;HRL;HRL;;;R4;R4;157,500;157,500;157,200;157,200;ja;ja;ja;ja;;;3;3;3;3;"Rafeling Craquel? Gat Scheurvorming";"Rafeling Craquel? Gat Scheurvorming";;;300;300;3;3;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
383;383;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;29-11-2018;29-11-2018;A50;A50;HRL;HRL;;;VS;VS;156,830;156,830;;;ja;ja;ja;ja;;;1;1;1;1;"gesmolten asfalt";"gesmolten asfalt";;;3;3;3;3;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
384;384;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;29-11-2018;29-11-2018;A50;A50;HRR;HRR;;;"R1 R2 R3 R4";"R1 R2 R3 R4";156,200;156,200;156,000;156,000;ja;ja;ja;ja;;;3;3;3;3;"Rafeling Craquel? Gat";"Rafeling Craquel? Gat";;;200;200;12;12;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
385;385;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;29-11-2018;29-11-2018;A50;A50;HRL;HRL;;;"R1 R2";"R1 R2";155,100;155,100;154,970;154,970;ja;ja;ja;ja;;;3;3;3;3;"Rafeling Craquel? Gat";"Rafeling Craquel? Gat";;;130;130;6;6;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
386;386;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;29-11-2018;29-11-2018;A50;A50;HRL;HRL;;;"R1 R2";"R1 R2";154,900;154,900;154,800;154,800;ja;ja;ja;ja;;;1;1;2;2;"Craquel? Scheurvorming";"Craquel? Scheurvorming";;;6;6;0,2;0,2;;;ZOABTW;ZOABTW;ja;ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
387;387;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;29-11-2018;29-11-2018;A50;A50;HRL;HRL;;;"R1 R2";"R1 R2";154,700;154,700;154,600;154,600;ja;ja;ja;ja;;;1;1;2;2;"Craquel? Scheurvorming";"Craquel? Scheurvorming";;;6;6;0,2;0,2;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
388;388;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;29-11-2018;29-11-2018;A50;A50;HRL;HRL;;;R3;R3;153,100;153,100;153,000;153,000;ja;ja;ja;ja;;;1;1;2;2;"Rafeling Scheurvorming";"Rafeling Scheurvorming";;;80;80;3;3;;;ZOABTW;ZOABTW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
389;389;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;29-11-2018;29-11-2018;A50;A50;HRL;HRL;;;"R1 R2 R3";"R1 R2 R3";152,990;152,990;;;ja;ja;ja;ja;;;2;2;2;2;"Craquel? Scheurvorming";"Craquel? Scheurvorming";;;9;9;0,2;0,2;;;ZOABTW;ZOABTW;;;;;11-9-2020;11-9-2020;;;"Combinatie Waalkoppel";"Combinatie Waalkoppel";"Aanleg in 2012 ";"Aanleg in 2012 ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
390;390;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;29-11-2018;29-11-2018;A50;A50;HRL;HRL;;;"R4 VS";"R4 VS";148,700;148,700;;;ja;ja;ja;ja;;;2;2;2;2;"Craquel? Gat";"Craquel? Gat";;;6;6;3;3;;;ZOABTW;ZOABTW;;;;;11-9-2020;11-9-2020;;;"Combinatie Waalkoppel";"Combinatie Waalkoppel";"Aanleg in 2012 ";"Aanleg in 2012 ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
391;391;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;29-11-2018;29-11-2018;A50;A50;HRR;HRR;;;R4;R4;148,850;148,850;;;ja;ja;ja;ja;;;-;-;-;-;"verzakking rijspoor lus";"verzakking rijspoor lus";;;10;10;3;3;;;ZOABTW;ZOABTW;ja;ja;;;11-9-2020;11-9-2020;;;"Combinatie Waalkoppel";"Combinatie Waalkoppel";"Aanleg in 2012 ";"Aanleg in 2012 ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
392;392;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;29-11-2018;29-11-2018;A50;A50;HRR;HRR;;;R4;R4;148,890;148,890;;;ja;ja;ja;ja;;;2;2;2;2;"Craquel? Scheurvorming";"Craquel? Scheurvorming";;;3;3;0,2;0,2;;;ZOABTW;ZOABTW;;;;;11-9-2020;11-9-2020;;;"Combinatie Waalkoppel";"Combinatie Waalkoppel";"Aanleg in 2012 ";"Aanleg in 2012 ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
393;393;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;29-11-2018;29-11-2018;A50;A50;HRR;HRR;;;R2;R2;151,200;151,200;;;;;;;;;3;3;3;3;Gat;Gat;;;2;2;5;5;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
394;394;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;30-11-2018;30-11-2018;A50;A50;HRL;HRL;;;R2;R2;148,300;148,300;;;ja;ja;ja;ja;;;2;2;2;2;"Craquel? Scheurvorming";"Craquel? Scheurvorming";;;3;3;0,2;0,2;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
395;395;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;30-11-2018;30-11-2018;A50;A50;HRL;HRL;;;R2;R2;148,210;148,210;;;ja;ja;nee;nee;;;1;1;1;1;Scheurvorming;Scheurvorming;;;3;3;0,2;0,2;;;ZOAB;ZOAB;;;;;5-9-2023;5-9-2023;;;"Combinatie Waalkoppel";"Combinatie Waalkoppel";"Aanleg in 2012";"Aanleg in 2012";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
396;396;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;30-11-2018;30-11-2018;A50;A50;HRL;HRL;;;R2;R2;148,100;148,100;148,000;148,000;ja;ja;nee;nee;;;1;1;1;1;Scheurvorming;Scheurvorming;;;6;6;0,15;0,15;;;ZOAB;ZOAB;;;;;5-9-2023;5-9-2023;;;"Combinatie Waalkoppel";"Combinatie Waalkoppel";"Aanleg in 2012";"Aanleg in 2012";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
397;397;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;30-11-2018;30-11-2018;A50;A50;HRR;HRR;;;VS;VS;151,990;151,990;;;;;;;;;1;1;1;1;"gesmolten asfalt";"gesmolten asfalt";;;11;11;3;3;;;DAB;DAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
398;398;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;30-11-2018;30-11-2018;A50;A50;HRR;HRR;;;R3;R3;152,900;152,900;;;ja;ja;nee;nee;;;1;1;1;1;Rafeling;Rafeling;;;100;100;3;3;;;ZOABTW;ZOABTW;;;;;11-9-2020;11-9-2020;;;"Combinatie Waalkoppel";"Combinatie Waalkoppel";"Aanleg in 2012";"Aanleg in 2012";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
399;399;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;30-11-2018;30-11-2018;A50;A50;HRR;HRR;;;R1;R1;155,780;155,780;155,950;155,950;;;;;;;3;3;3;3;"Rafeling Gat";"Rafeling Gat";;;170;170;3;3;;;ZOAB;ZOAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
400;400;;;;;6-12-2018;6-12-2018;open;open;;;nieuw;nieuw;;;ON;ON;4-12-2018;4-12-2018;A50;A50;HRR;HRR;Fietspad;Fietspad;R1;R1;152,100;152,100;153,100;153,100;nee;nee;nee;nee;;;1;1;1;1;Rafeling;Rafeling;;;;;;;;;ACSURF;ACSURF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17a;17a;;;;;;;;;;;Hersteld;Hersteld;;;ON;ON;;;A15;A15;HRL;HRL;;;"RS 1 tm VS";"RS 1 tm VS";159,915;159,915;159,815;159,815;nee;nee;ja;ja;;;?;?;?;?;3x;3x;3;3;"100 m";"100 m";16;16;"1.600 m2";"1.600 m2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
